cluster1_train,cluster1_validation,cluster1_test,cluster2_train,cluster2_validation,cluster2_test,cluster3_train,cluster3_validation,cluster3_test,clusterall_train,clusterall_validation,clusterall_test
33575,,,102921,,,6173,,,29505,,
49860,,,63635,,,104220,,,53328,,
33313,,,57577,,,72319,,,7912,,
79945,,,64015,,,78055,,,84277,,
99652,,,66050,,,27376,,,93231,,
3119,,,94901,,,3057,,,2712,,
68798,,,26668,,,32412,,,104796,,
82026,,,93245,,,104156,,,74756,,
30317,,,69580,,,24196,,,25174,,
93175,,,31069,,,100869,,,90887,,
118847,,,102828,,,46110,,,118963,,
72019,,,120095,,,102209,,,75966,,
46861,,,1310,,,204,,,64694,,
97779,,,74551,,,51208,,,90570,,
9875,,,105652,,,28345,,,6828,,
50684,,,82549,,,61583,,,53219,,
112009,,,17068,,,11661,,,111421,,
99142,,,51775,,,34210,,,104092,,
120339,,,22445,,,120636,,,120612,,
9272,,,95758,,,5674,,,7686,,
65822,,,84816,,,63643,,,66118,,
3148,,,59860,,,79743,,,2453,,
19842,,,108470,,,103619,,,23984,,
87927,,,103896,,,22617,,,14592,,
25779,,,114306,,,35332,,,92264,,
61183,,,54348,,,21668,,,70003,,
32519,,,95882,,,102593,,,50861,,
23073,,,73475,,,19910,,,27182,,
20722,,,92919,,,65923,,,16207,,
107123,,,18017,,,48827,,,102767,,
20704,,,9220,,,61324,,,16145,,
102276,,,51393,,,99506,,,104016,,
97869,,,70932,,,103550,,,91006,,
110350,,,77779,,,118306,,,113518,,
41021,,,5895,,,35341,,,34657,,
107476,,,103152,,,38304,,,107029,,
5191,,,43404,,,5859,,,7769,,
97166,,,88153,,,41944,,,95115,,
113466,,,58612,,,81455,,,23306,,
95632,,,33271,,,60558,,,94096,,
40819,,,107491,,,20931,,,47982,,
79859,,,12465,,,44541,,,78487,,
10142,,,6308,,,15126,,,13266,,
24777,,,117444,,,18405,,,21908,,
50038,,,101454,,,64988,,,68542,,
83761,,,44228,,,32448,,,91908,,
23320,,,43052,,,17607,,,27384,,
23108,,,54974,,,77524,,,27383,,
71908,,,119130,,,52225,,,18369,,
73878,,,114267,,,116811,,,46300,,
71127,,,82580,,,46330,,,70648,,
57359,,,38207,,,8276,,,51422,,
20026,,,5749,,,21693,,,16569,,
106015,,,73406,,,16718,,,105710,,
63035,,,71306,,,41752,,,93453,,
56045,,,110068,,,83782,,,46345,,
17313,,,18866,,,16094,,,35788,,
43613,,,45155,,,99932,,,35942,,
27749,,,50753,,,34215,,,31003,,
96281,,,57048,,,115845,,,70809,,
71010,,,109207,,,103093,,,45449,,
13630,,,99045,,,39344,,,12598,,
40309,,,22169,,,20344,,,54744,,
86075,,,46396,,,81996,,,86786,,
37310,,,110189,,,90177,,,37906,,
2748,,,57355,,,120338,,,113037,,
62859,,,94795,,,73187,,,65294,,
20858,,,31694,,,16518,,,17000,,
8275,,,53937,,,85262,,,90917,,
20364,,,86642,,,100900,,,15855,,
54470,,,50415,,,29792,,,56390,,
97759,,,17646,,,9199,,,97828,,
33024,,,25212,,,56036,,,113825,,
27502,,,73353,,,115660,,,32580,,
60994,,,118835,,,24347,,,55022,,
23004,,,47918,,,48410,,,15543,,
102500,,,84507,,,99607,,,103321,,
85040,,,24172,,,97795,,,64452,,
58968,,,57482,,,14547,,,57032,,
86286,,,68583,,,84925,,,16180,,
13528,,,73888,,,30528,,,15067,,
19921,,,60513,,,32405,,,26594,,
39071,,,118785,,,84678,,,31013,,
46779,,,78108,,,55385,,,46140,,
21324,,,43400,,,14201,,,17692,,
30721,,,99792,,,52591,,,28505,,
104379,,,95598,,,103248,,,106535,,
37345,,,1324,,,34128,,,33861,,
87108,,,3245,,,65823,,,76134,,
70306,,,69374,,,8688,,,87603,,
101271,,,21811,,,31333,,,103057,,
2135,,,60327,,,74988,,,84826,,
58749,,,82127,,,47956,,,44771,,
119126,,,11431,,,113622,,,118737,,
62631,,,38994,,,52079,,,58670,,
11646,,,2438,,,6382,,,8356,,
77827,,,64262,,,101359,,,80812,,
98861,,,119485,,,40801,,,97762,,
10891,,,81908,,,90185,,,13886,,
88594,,,27502,,,113135,,,90474,,
10177,,,81110,,,40174,,,6873,,
107536,,,38468,,,22189,,,108115,,
31465,,,28858,,,113369,,,61949,,
79653,,,117810,,,22959,,,76865,,
117546,,,9936,,,97172,,,117501,,
37152,,,104356,,,74753,,,73454,,
85142,,,32364,,,49436,,,85869,,
80961,,,47707,,,79297,,,85454,,
72652,,,64960,,,69326,,,72063,,
38174,,,61402,,,35489,,,34939,,
11106,,,45395,,,21757,,,8981,,
630,,,26474,,,49640,,,269,,
66051,,,96896,,,91494,,,63566,,
89944,,,23288,,,4894,,,89817,,
94205,,,21730,,,44739,,,94811,,
59486,,,108357,,,32347,,,68960,,
35236,,,36003,,,27883,,,53363,,
83765,,,44920,,,16749,,,84506,,
99119,,,25880,,,54153,,,98716,,
12558,,,4325,,,90021,,,13972,,
653,,,45398,,,39458,,,2250,,
33755,,,4172,,,51234,,,27670,,
59767,,,108987,,,84021,,,87410,,
111633,,,40238,,,12386,,,110810,,
11205,,,86715,,,72746,,,7712,,
113743,,,90332,,,68099,,,35457,,
103724,,,52254,,,54577,,,101391,,
8383,,,115569,,,85870,,,7595,,
102217,,,72236,,,109578,,,93035,,
81231,,,17369,,,59509,,,81498,,
8449,,,41717,,,111178,,,9903,,
9588,,,79421,,,72729,,,7624,,
57011,,,91341,,,70220,,,50398,,
33608,,,40754,,,73203,,,43644,,
106190,,,116695,,,104830,,,106006,,
57939,,,57433,,,118321,,,74576,,
103042,,,16144,,,9536,,,96693,,
3643,,,4094,,,252,,,94704,,
28272,,,29565,,,35737,,,23386,,
5969,,,66581,,,93879,,,5048,,
14398,,,71197,,,5000,,,10847,,
54384,,,12905,,,97261,,,45511,,
60308,,,99256,,,42846,,,64647,,
97524,,,113662,,,22395,,,97352,,
66992,,,26345,,,112842,,,68750,,
95251,,,78407,,,91340,,,96532,,
38201,,,63794,,,52647,,,30169,,
10256,,,13700,,,92363,,,8326,,
28465,,,105080,,,86702,,,31874,,
76548,,,1216,,,49355,,,66537,,
29220,,,97801,,,34912,,,33863,,
25484,,,29676,,,94571,,,109849,,
23239,,,71951,,,95368,,,20272,,
90228,,,89811,,,109284,,,86219,,
97357,,,11801,,,77884,,,98432,,
66837,,,84735,,,92412,,,49132,,
40481,,,13429,,,99403,,,48692,,
105460,,,58691,,,108340,,,106269,,
58006,,,118086,,,8307,,,100219,,
21158,,,40835,,,44500,,,39695,,
30861,,,68292,,,38095,,,25105,,
102916,,,52744,,,76506,,,91978,,
72783,,,71366,,,70807,,,71298,,
80000,,,91446,,,33297,,,82891,,
100418,,,39512,,,97621,,,101557,,
111054,,,80899,,,35480,,,112153,,
27087,,,76801,,,84804,,,37266,,
39606,,,37846,,,110773,,,34063,,
102706,,,101072,,,37153,,,104404,,
87486,,,70456,,,69314,,,87202,,
16244,,,12224,,,7533,,,26427,,
70559,,,13006,,,10604,,,77379,,
61327,,,54302,,,59729,,,59388,,
28230,,,80916,,,90636,,,38714,,
114331,,,70576,,,105721,,,23971,,
16620,,,55992,,,49158,,,24016,,
91343,,,8028,,,120054,,,92221,,
43290,,,31259,,,103185,,,41745,,
61736,,,94454,,,22299,,,64911,,
94774,,,5503,,,71137,,,96903,,
90513,,,63137,,,87964,,,92107,,
51727,,,3693,,,115085,,,50815,,
66158,,,60047,,,66357,,,64130,,
35139,,,60821,,,69870,,,101932,,
76505,,,33948,,,118280,,,79070,,
98866,,,107513,,,70305,,,91930,,
34807,,,1032,,,101445,,,40810,,
8826,,,116810,,,20368,,,95071,,
84234,,,107479,,,89920,,,84417,,
21471,,,64578,,,118312,,,17802,,
63931,,,19809,,,113043,,,88751,,
87068,,,30438,,,82946,,,87607,,
25876,,,34710,,,22141,,,44748,,
47917,,,22570,,,21581,,,42621,,
57302,,,797,,,55225,,,59080,,
79410,,,36149,,,49210,,,77902,,
114421,,,32704,,,79326,,,113952,,
86457,,,34540,,,45791,,,85947,,
119709,,,37757,,,116191,,,119730,,
101601,,,73204,,,98613,,,102846,,
2616,,,67696,,,44390,,,55247,,
75006,,,90695,,,68514,,,73128,,
5880,,,20983,,,47436,,,5027,,
97685,,,49576,,,76005,,,108289,,
23268,,,18655,,,7479,,,31400,,
111466,,,68072,,,10058,,,112206,,
61569,,,96714,,,103932,,,72928,,
55554,,,17247,,,68148,,,54951,,
27126,,,77326,,,94956,,,35527,,
66132,,,72334,,,26998,,,69135,,
62403,,,24978,,,22263,,,71674,,
98426,,,107689,,,11710,,,19516,,
75825,,,1023,,,96638,,,112049,,
52125,,,56211,,,62411,,,63098,,
96356,,,27022,,,57199,,,98059,,
7905,,,117915,,,327,,,97539,,
86001,,,46626,,,3513,,,87899,,
33483,,,95651,,,27687,,,23267,,
99880,,,109316,,,98704,,,98538,,
10360,,,74462,,,84110,,,69380,,
71674,,,107032,,,68208,,,72692,,
112619,,,71248,,,84558,,,112173,,
81755,,,24459,,,3514,,,80668,,
21116,,,32324,,,97230,,,16140,,
44244,,,23150,,,73408,,,37916,,
2698,,,119182,,,1786,,,1906,,
43717,,,87150,,,92789,,,61959,,
45393,,,97469,,,81678,,,50702,,
92898,,,68207,,,41822,,,91090,,
109402,,,104966,,,112236,,,110543,,
92884,,,90167,,,89523,,,91027,,
18560,,,78964,,,7099,,,33398,,
72151,,,29171,,,55157,,,71774,,
16155,,,4907,,,85712,,,10727,,
90504,,,93584,,,100542,,,96906,,
66197,,,77474,,,11046,,,56723,,
60353,,,40523,,,62605,,,50115,,
698,,,104610,,,2664,,,309,,
94362,,,827,,,113524,,,105037,,
120231,,,101467,,,37682,,,120147,,
48658,,,10391,,,67109,,,42172,,
41648,,,74116,,,61426,,,107960,,
110471,,,92053,,,94818,,,99935,,
66389,,,24875,,,117201,,,69748,,
20573,,,5409,,,4546,,,29215,,
115192,,,79138,,,5152,,,112751,,
8817,,,90095,,,103207,,,16845,,
38874,,,63382,,,65586,,,53100,,
113900,,,86318,,,109089,,,111376,,
106989,,,82752,,,90411,,,108260,,
41835,,,71271,,,11272,,,35100,,
7825,,,99450,,,69975,,,10510,,
100457,,,47836,,,62367,,,87981,,
67909,,,48259,,,51873,,,65685,,
720,,,73072,,,103977,,,44165,,
44927,,,10703,,,107368,,,45004,,
69347,,,73152,,,78751,,,76708,,
109073,,,58488,,,111960,,,109431,,
55588,,,17522,,,38246,,,41992,,
118708,,,72716,,,79504,,,49448,,
4373,,,74964,,,34658,,,52939,,
45582,,,99174,,,57885,,,76105,,
78495,,,66228,,,43746,,,79954,,
91972,,,101912,,,28811,,,89177,,
21256,,,117095,,,16559,,,17052,,
73215,,,107288,,,19777,,,44978,,
75267,,,51863,,,101453,,,86736,,
56417,,,116232,,,97578,,,51337,,
118016,,,113595,,,115670,,,118204,,
77670,,,92996,,,64887,,,80621,,
79537,,,31386,,,68754,,,70893,,
19134,,,17425,,,76355,,,25874,,
299,,,80372,,,42070,,,615,,
67967,,,47390,,,44075,,,68257,,
58494,,,89102,,,2636,,,54626,,
40184,,,79496,,,46838,,,32787,,
74993,,,96099,,,102972,,,81037,,
107092,,,109354,,,18191,,,102733,,
41309,,,115422,,,38590,,,38046,,
17503,,,54844,,,9600,,,69630,,
69293,,,583,,,97560,,,66383,,
26098,,,75669,,,45725,,,46317,,
95295,,,29301,,,4256,,,88390,,
101915,,,69156,,,40871,,,55886,,
39960,,,106916,,,107394,,,32908,,
79247,,,41976,,,96764,,,79376,,
16617,,,65679,,,102637,,,22059,,
6118,,,10545,,,106996,,,7414,,
105375,,,112020,,,44792,,,101360,,
27211,,,19919,,,34100,,,17729,,
74259,,,7509,,,62371,,,74314,,
45484,,,119617,,,118341,,,32927,,
58425,,,23380,,,54727,,,56491,,
94184,,,102503,,,119960,,,94065,,
107368,,,118386,,,42630,,,108380,,
18595,,,78507,,,36739,,,15650,,
112312,,,77239,,,58680,,,110725,,
64171,,,101763,,,5689,,,61899,,
59389,,,11229,,,18776,,,38484,,
55483,,,62815,,,52340,,,52813,,
64435,,,24787,,,104054,,,67305,,
3216,,,52511,,,66949,,,69072,,
92153,,,3387,,,117834,,,85076,,
62711,,,115582,,,78391,,,60494,,
68763,,,118797,,,82937,,,110731,,
54444,,,80430,,,50726,,,50903,,
112031,,,91069,,,98881,,,112654,,
82239,,,86252,,,120095,,,82110,,
101694,,,79252,,,98665,,,102901,,
44679,,,62411,,,5942,,,71983,,
19532,,,60561,,,15601,,,18140,,
20296,,,73806,,,12637,,,15679,,
83633,,,46410,,,51320,,,83417,,
87053,,,46007,,,91743,,,84695,,
24857,,,67462,,,33731,,,27504,,
86080,,,19774,,,69612,,,85817,,
38490,,,41415,,,90686,,,72279,,
110088,,,32688,,,96865,,,17598,,
113912,,,51594,,,108266,,,87146,,
2820,,,32554,,,48381,,,93548,,
99097,,,42459,,,43264,,,97950,,
102781,,,81692,,,65523,,,103822,,
80811,,,50554,,,99437,,,94974,,
87492,,,5909,,,85237,,,90408,,
118106,,,2694,,,38488,,,70666,,
73850,,,89017,,,55809,,,59337,,
2545,,,59422,,,99829,,,1977,,
20747,,,88816,,,18247,,,16220,,
18841,,,47715,,,36900,,,12382,,
78375,,,102382,,,95024,,,76706,,
22780,,,52556,,,40142,,,107660,,
52725,,,64913,,,68257,,,66018,,
18229,,,1603,,,659,,,29400,,
80602,,,48813,,,55211,,,80553,,
58496,,,51029,,,48785,,,50982,,
9062,,,112492,,,4064,,,11744,,
40229,,,5345,,,111887,,,45248,,
63200,,,110698,,,20419,,,93870,,
25592,,,103605,,,83892,,,19670,,
75439,,,33345,,,78234,,,67962,,
115207,,,72360,,,90441,,,115879,,
104828,,,1012,,,22259,,,88365,,
77331,,,72674,,,46440,,,83881,,
112425,,,23165,,,58736,,,110869,,
83599,,,92328,,,93689,,,60216,,
3670,,,53365,,,47204,,,64061,,
8481,,,40568,,,53444,,,6635,,
17127,,,46904,,,82923,,,20428,,
34579,,,24584,,,4658,,,40881,,
45715,,,1077,,,71327,,,40547,,
61098,,,99686,,,85794,,,59873,,
62732,,,58459,,,9384,,,58734,,
31453,,,105891,,,66080,,,25553,,
23230,,,82067,,,52493,,,85589,,
722,,,61378,,,23050,,,502,,
99134,,,11310,,,60223,,,101021,,
81863,,,80546,,,65789,,,80943,,
112133,,,23239,,,39616,,,37540,,
61303,,,78489,,,8564,,,68497,,
44320,,,105881,,,39145,,,38997,,
106220,,,68785,,,104305,,,106502,,
96828,,,88986,,,80637,,,97984,,
69791,,,66542,,,78238,,,67730,,
86234,,,84986,,,19945,,,86871,,
2752,,,56464,,,112595,,,1590,,
66242,,,62492,,,61280,,,62425,,
17732,,,21235,,,8867,,,33664,,
119690,,,69116,,,3638,,,120062,,
73310,,,111278,,,33371,,,73598,,
104562,,,35292,,,100546,,,100510,,
27835,,,50547,,,95551,,,34785,,
68499,,,25242,,,61775,,,66678,,
119408,,,94216,,,50720,,,60987,,
104918,,,38271,,,31356,,,96658,,
19420,,,78881,,,15280,,,33448,,
86096,,,39029,,,73669,,,34545,,
19465,,,68981,,,28195,,,23569,,
55946,,,56624,,,120010,,,64875,,
114963,,,72264,,,56818,,,115300,,
102667,,,77770,,,8334,,,102817,,
51067,,,117053,,,64242,,,12641,,
114071,,,65561,,,79278,,,114641,,
88748,,,62400,,,70303,,,70338,,
44123,,,30917,,,48599,,,73116,,
94071,,,22273,,,97410,,,109513,,
91434,,,23002,,,21000,,,97511,,
71991,,,64917,,,69324,,,78009,,
114107,,,17445,,,12953,,,114942,,
86132,,,40377,,,51543,,,83713,,
51680,,,78631,,,90436,,,54024,,
18315,,,41699,,,75057,,,14686,,
35649,,,37839,,,27957,,,51322,,
59871,,,103176,,,24039,,,58769,,
9710,,,58297,,,99668,,,56022,,
100429,,,34620,,,23662,,,94885,,
120593,,,742,,,152,,,101867,,
72535,,,44063,,,86458,,,38066,,
58921,,,47635,,,44141,,,48684,,
116012,,,89728,,,109957,,,26596,,
27152,,,34858,,,94173,,,20041,,
83773,,,82232,,,63670,,,71807,,
42435,,,68922,,,74366,,,59028,,
102620,,,39513,,,33594,,,104885,,
113842,,,74828,,,80582,,,114606,,
4543,,,107834,,,65241,,,4654,,
37025,,,119607,,,85896,,,29005,,
14603,,,45377,,,91200,,,14352,,
53682,,,94584,,,63854,,,96206,,
92621,,,49131,,,114760,,,89544,,
52642,,,37160,,,101730,,,58476,,
88012,,,37877,,,52348,,,68310,,
59570,,,43882,,,8185,,,57770,,
33015,,,17305,,,74772,,,40387,,
41797,,,42510,,,95289,,,35535,,
54216,,,88901,,,87997,,,120434,,
45947,,,98499,,,91524,,,90971,,
67533,,,114200,,,108413,,,58535,,
56089,,,97833,,,75222,,,49823,,
21115,,,109529,,,94435,,,18566,,
3616,,,33149,,,26311,,,5534,,
66824,,,94569,,,77772,,,59611,,
2619,,,101145,,,65252,,,43012,,
110567,,,90058,,,96069,,,112928,,
9916,,,78901,,,99289,,,7999,,
15356,,,49310,,,66160,,,17048,,
69072,,,112521,,,40495,,,67007,,
102837,,,43820,,,47797,,,103526,,
99822,,,53278,,,3101,,,65138,,
98851,,,11338,,,41916,,,71500,,
15240,,,28962,,,59355,,,18687,,
38366,,,77290,,,87058,,,58019,,
100795,,,51776,,,16957,,,100049,,
1958,,,109129,,,15581,,,2727,,
770,,,16390,,,47654,,,838,,
96595,,,42273,,,45970,,,93824,,
40115,,,81749,,,27864,,,42905,,
92307,,,84094,,,17220,,,85628,,
103681,,,96425,,,53034,,,103326,,
87169,,,105750,,,113358,,,87538,,
4335,,,28026,,,22095,,,6489,,
75716,,,13849,,,57975,,,27567,,
60244,,,48206,,,82301,,,55589,,
10533,,,33923,,,8715,,,9511,,
97408,,,66438,,,93486,,,98559,,
33823,,,16966,,,94878,,,31641,,
5963,,,10900,,,10511,,,4906,,
112687,,,1862,,,86259,,,112381,,
2660,,,57165,,,55855,,,1587,,
116152,,,6301,,,63206,,,115915,,
7783,,,90357,,,48685,,,10950,,
68919,,,38281,,,66022,,,70558,,
88399,,,119981,,,21472,,,92433,,
75660,,,84788,,,43521,,,73485,,
62961,,,117272,,,60717,,,64879,,
87305,,,65733,,,26692,,,36220,,
111655,,,37725,,,66389,,,111623,,
59186,,,80636,,,69361,,,65004,,
41048,,,28313,,,105309,,,33910,,
20492,,,41882,,,42337,,,21476,,
118583,,,16734,,,119112,,,118781,,
73099,,,86703,,,59161,,,66124,,
79865,,,15029,,,35673,,,65160,,
65077,,,71030,,,3924,,,65354,,
113027,,,77427,,,85725,,,113607,,
85850,,,57593,,,17159,,,83414,,
5610,,,109611,,,97346,,,8057,,
110960,,,25906,,,106229,,,111070,,
36237,,,51675,,,88431,,,48562,,
110844,,,77950,,,110947,,,111784,,
109224,,,74620,,,119198,,,68835,,
74841,,,96426,,,72759,,,77982,,
101497,,,117271,,,102003,,,104018,,
52653,,,86389,,,91710,,,69264,,
36664,,,70392,,,110636,,,59075,,
50256,,,400,,,104412,,,126,,
107930,,,89774,,,91673,,,109027,,
83648,,,70003,,,81819,,,93423,,
61361,,,1751,,,3804,,,39777,,
50690,,,87906,,,27596,,,102405,,
37759,,,101414,,,47865,,,29990,,
61438,,,10367,,,105861,,,58692,,
105561,,,13594,,,105358,,,106888,,
118620,,,30436,,,27195,,,118484,,
110669,,,83246,,,90624,,,111614,,
50233,,,44761,,,19653,,,69504,,
27530,,,61122,,,107575,,,116106,,
8122,,,45025,,,91984,,,5052,,
27123,,,117273,,,15143,,,31922,,
56913,,,50482,,,52181,,,40601,,
114231,,,51768,,,107539,,,113187,,
56342,,,73804,,,80263,,,70704,,
88009,,,1096,,,93277,,,88590,,
101151,,,45581,,,3258,,,101324,,
87272,,,21351,,,99431,,,83608,,
110917,,,14587,,,112049,,,110138,,
25550,,,29315,,,3301,,,49613,,
60005,,,120460,,,18624,,,54345,,
83691,,,17644,,,86071,,,83587,,
71194,,,101872,,,44529,,,72239,,
4694,,,52654,,,114739,,,3799,,
104204,,,24828,,,25588,,,103980,,
83992,,,114477,,,103778,,,42946,,
30960,,,10423,,,1919,,,117355,,
91620,,,12173,,,26355,,,88253,,
10068,,,31626,,,103225,,,13976,,
75258,,,25651,,,112174,,,71714,,
69862,,,21294,,,113234,,,68772,,
93471,,,85404,,,91570,,,87397,,
14227,,,40658,,,91131,,,20351,,
47363,,,72409,,,9800,,,42947,,
90410,,,82395,,,88461,,,95106,,
158,,,53138,,,35990,,,364,,
106724,,,94487,,,49960,,,92378,,
71308,,,100620,,,50396,,,70996,,
119950,,,6867,,,19072,,,120473,,
43186,,,61386,,,9401,,,39557,,
74789,,,33587,,,24100,,,71030,,
31122,,,30264,,,15675,,,29149,,
6837,,,77589,,,19009,,,97531,,
72376,,,52608,,,66905,,,60993,,
69333,,,7488,,,68699,,,67138,,
36233,,,49261,,,5992,,,29509,,
117069,,,94039,,,6271,,,77520,,
109396,,,55003,,,85498,,,77620,,
49513,,,110422,,,89017,,,43384,,
69335,,,100967,,,98474,,,1545,,
30636,,,23087,,,34040,,,35251,,
36861,,,31417,,,9884,,,29585,,
36948,,,878,,,53780,,,27822,,
87248,,,82760,,,2876,,,99456,,
21416,,,45204,,,49181,,,18723,,
40411,,,73670,,,47239,,,47660,,
104369,,,71043,,,34341,,,104570,,
13008,,,10584,,,74303,,,10377,,
59627,,,35019,,,52947,,,56187,,
11553,,,93796,,,51549,,,13269,,
92449,,,63730,,,89634,,,85868,,
39759,,,47025,,,107149,,,49785,,
69897,,,92913,,,57676,,,73751,,
92817,,,60303,,,66207,,,96104,,
86814,,,16108,,,55066,,,87235,,
109344,,,120314,,,101897,,,109384,,
84866,,,6224,,,27400,,,87284,,
9323,,,84058,,,3641,,,7704,,
48880,,,85497,,,3637,,,46347,,
44458,,,98136,,,19916,,,54688,,
78355,,,49854,,,20537,,,74664,,
57753,,,85519,,,107502,,,74384,,
34456,,,101683,,,34321,,,42817,,
82948,,,37304,,,48968,,,71038,,
17494,,,106151,,,20126,,,12768,,
98246,,,93212,,,21847,,,91431,,
117516,,,120466,,,37920,,,117317,,
82416,,,19107,,,83978,,,59102,,
14018,,,35258,,,6996,,,11179,,
65880,,,71313,,,6175,,,84839,,
100438,,,47118,,,101872,,,101371,,
112880,,,90099,,,14898,,,107487,,
5238,,,80993,,,79837,,,2626,,
112588,,,968,,,52738,,,111971,,
83918,,,82403,,,73172,,,119967,,
37442,,,9607,,,8682,,,30400,,
12585,,,21932,,,116167,,,14407,,
32476,,,92196,,,111630,,,110684,,
45366,,,46386,,,119981,,,52698,,
11671,,,7689,,,83977,,,15185,,
31370,,,64479,,,118829,,,26049,,
42429,,,31995,,,90097,,,51011,,
55486,,,29794,,,75140,,,14784,,
15351,,,60344,,,86257,,,112471,,
58206,,,79126,,,87117,,,45831,,
115708,,,38173,,,59602,,,114717,,
7314,,,55378,,,46744,,,11988,,
34217,,,88946,,,89824,,,36763,,
21695,,,99149,,,107571,,,30025,,
106166,,,42835,,,111430,,,103368,,
4910,,,45205,,,61116,,,43207,,
26575,,,46139,,,96241,,,24112,,
42556,,,90709,,,99713,,,36077,,
46029,,,35537,,,74803,,,51180,,
24711,,,117583,,,75272,,,21681,,
91083,,,26943,,,34134,,,94796,,
18632,,,62213,,,58878,,,35353,,
116473,,,87781,,,54693,,,116891,,
118341,,,97501,,,95470,,,117108,,
46060,,,83896,,,90586,,,58140,,
36130,,,119932,,,40682,,,43480,,
109816,,,102000,,,8043,,,120165,,
45994,,,18646,,,61060,,,38909,,
120291,,,102248,,,10121,,,120386,,
30454,,,67489,,,94381,,,60767,,
94737,,,114937,,,31005,,,97140,,
50352,,,22410,,,49073,,,39786,,
60144,,,75111,,,37412,,,86275,,
21423,,,68752,,,19039,,,28726,,
99183,,,63242,,,65232,,,101671,,
31667,,,120428,,,120489,,,52066,,
86543,,,82044,,,87920,,,91172,,
101261,,,109373,,,108349,,,102148,,
97642,,,102649,,,94934,,,99209,,
37870,,,120537,,,63165,,,33190,,
25965,,,13815,,,51810,,,32542,,
117203,,,88887,,,85441,,,111900,,
69239,,,120671,,,61718,,,66573,,
874,,,4159,,,514,,,589,,
27209,,,92062,,,93522,,,17668,,
120343,,,59017,,,5588,,,120264,,
67398,,,38763,,,45815,,,70106,,
53023,,,7392,,,42723,,,67555,,
69131,,,75915,,,32938,,,68272,,
105657,,,61301,,,98747,,,105229,,
67453,,,120298,,,10322,,,69804,,
26182,,,81621,,,119595,,,30778,,
57256,,,58027,,,83089,,,61212,,
105017,,,4747,,,81214,,,106533,,
93631,,,114029,,,16391,,,93031,,
25615,,,112791,,,115381,,,33939,,
91014,,,97702,,,58623,,,87737,,
77127,,,73450,,,34103,,,73225,,
96007,,,4180,,,70400,,,97711,,
27547,,,85765,,,39101,,,25785,,
42632,,,80538,,,90435,,,56485,,
112926,,,5742,,,41312,,,112451,,
79934,,,116414,,,54254,,,79976,,
35163,,,96199,,,103056,,,53174,,
77808,,,113233,,,17502,,,79852,,
105721,,,76485,,,105507,,,107314,,
94154,,,41385,,,2369,,,91427,,
88026,,,105840,,,84122,,,85456,,
51742,,,107890,,,108879,,,42952,,
68071,,,110746,,,114907,,,77820,,
80966,,,22259,,,77571,,,82484,,
42566,,,10063,,,4498,,,61658,,
91944,,,57074,,,89109,,,92497,,
91904,,,23890,,,39822,,,92356,,
105404,,,20446,,,42576,,,107100,,
56546,,,50708,,,83845,,,51411,,
116993,,,30285,,,23606,,,116787,,
79599,,,93615,,,77505,,,81443,,
27438,,,67419,,,5949,,,119914,,
91270,,,42792,,,120153,,,95455,,
98282,,,75305,,,28387,,,111142,,
15535,,,13191,,,6419,,,30362,,
114798,,,30675,,,4794,,,35975,,
61110,,,93811,,,88827,,,60567,,
42482,,,74431,,,53298,,,50630,,
27157,,,15044,,,9465,,,33894,,
28851,,,96171,,,103036,,,45021,,
49243,,,81807,,,95111,,,45613,,
88365,,,46189,,,96938,,,79868,,
19837,,,43365,,,15558,,,89368,,
104417,,,8405,,,22316,,,89171,,
87677,,,5669,,,17722,,,81048,,
38575,,,91017,,,33482,,,33710,,
8062,,,95637,,,7767,,,6696,,
31768,,,67136,,,490,,,36298,,
55422,,,32969,,,16199,,,49305,,
9613,,,82666,,,65720,,,6303,,
117302,,,42430,,,30594,,,117454,,
23445,,,49118,,,511,,,57181,,
30862,,,38596,,,39446,,,26693,,
103688,,,47651,,,1047,,,104688,,
48418,,,58992,,,7093,,,100481,,
20912,,,3268,,,37249,,,49440,,
55153,,,105867,,,2682,,,49796,,
18922,,,49018,,,31481,,,35584,,
92539,,,69059,,,108554,,,100658,,
17944,,,78574,,,29285,,,110244,,
116072,,,110426,,,36087,,,116460,,
63934,,,3077,,,57709,,,61544,,
26648,,,77671,,,105830,,,63621,,
107521,,,65115,,,7912,,,108581,,
8710,,,9813,,,88049,,,10524,,
18316,,,2884,,,915,,,34754,,
99795,,,30157,,,97399,,,101911,,
95797,,,4948,,,11290,,,89087,,
75759,,,28906,,,58488,,,68262,,
95425,,,31156,,,22308,,,70419,,
47688,,,102098,,,110069,,,54842,,
28636,,,14769,,,48567,,,113133,,
86534,,,112642,,,24465,,,89289,,
100313,,,16293,,,19356,,,97774,,
64493,,,72708,,,16563,,,67323,,
94543,,,44241,,,15395,,,92036,,
105936,,,118038,,,80960,,,106338,,
41881,,,90029,,,96007,,,60401,,
67397,,,5957,,,36961,,,64041,,
52683,,,66426,,,23319,,,48935,,
17306,,,40795,,,27690,,,21004,,
14881,,,116376,,,88208,,,18073,,
81936,,,52280,,,77037,,,82286,,
100842,,,17072,,,57708,,,93291,,
7918,,,115096,,,54391,,,7261,,
109551,,,3475,,,66920,,,108931,,
46576,,,113997,,,103328,,,57300,,
111343,,,82436,,,35049,,,111940,,
108503,,,26389,,,60848,,,17762,,
